Filename,heightWithWidth,squarePercent,Hsyn,Wsyn,syn,matchVar,blurNumber,isClear
#yubin_R_&INN_@50_PHONE_TYPE_1325385308690_2592x1944.bmp,2,0.803030303,0.12,0,0.12,25.38636364,9,1
#yubin_R_&INN_@30_EYESQUARE2_60.bmp,1.142857143,0.819444444,0.214285714,0.1875,0.401785714,25.34210526,220,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_35.bmp,1.5,0.814285714,0.166666667,0.055555556,0.222222222,25.34210526,204,1
#hulianquan_R_&INN_@32_EYESQUARE2_73.bmp,1.142857143,0.819444444,0,0.0625,0.0625,25.34210526,114,1
#hulianquan_R_&INN_@38_EYESQUARE2_81.bmp,1.666666667,0.701298701,0.085714286,0.083333333,0.169047619,25.33333333,23,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398378120_2592x1944.bmp,1.8,0.9,0.166666667,0.1,0.266666667,25.33333333,20,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_56.bmp,1.5,0.814285714,0.083333333,0,0.083333333,25.28947368,225,1
#lulongfei_R_&INN_@32_EYESQUARE2_18.bmp,1.142857143,0.819444444,0.071428571,0,0.071428571,25.28947368,186,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398386385_2592x1944.bmp,1.8,0.916666667,0.240740741,0.2,0.440740741,25.28947368,22,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398409661_2592x1944.bmp,1.666666667,0.714285714,0.14,0,0.14,25.24390244,20,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_28.bmp,1.5,0.814285714,0,0.055555556,0.055555556,25.23684211,221,1
#hulianquan_R_&INN_@38_EYESQUARE2_79.bmp,2,0.803030303,0.25,0,0.25,25.20930233,28,1
#hulianquan_R_&INN_@38_EYESQUARE2_57.bmp,2,0.818181818,0.25,0,0.25,25.20930233,17,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398382313_2592x1944.bmp,1.666666667,0.688311688,0.05,0.083333333,0.133333333,25.2,21,1
#yubin_R_&INN_@55_PHONE_TYPE_1325385417961_2592x1944.bmp,1.666666667,0.701298701,0,0.083333333,0.083333333,25.19047619,17,1
#yubin_R_&INN_@32_EYESQUARE2_42.bmp,1.142857143,0.819444444,0.071428571,0,0.071428571,25.18421053,143,1
#hulianquan_R_&INN_@38_EYESQUARE2_83.bmp,1.833333333,0.619047619,0.090909091,0,0.090909091,25.16,20,1
#hulianquan_R_&INN_@38_EYESQUARE2_96.bmp,1.666666667,0.688311688,0.1,0,0.1,25.14285714,26,1
#hulianquan_R_&INN_@38_EYESQUARE2_75.bmp,1.666666667,0.688311688,0.1,0,0.1,25.14285714,23,1
#hulianquan_R_&INN_@38_EYESQUARE2_56.bmp,1.666666667,0.701298701,0.1,0.083333333,0.183333333,25.13333333,22,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_45.bmp,1.8,0.9,0.1,0,0.1,25.11111111,249,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398383248_2592x1944.bmp,1.666666667,0.701298701,0.05,0,0.05,25.09756098,16,1
#hulianquan_R_&INN_@38_EYESQUARE2_32.bmp,1.666666667,0.701298701,0.1,0.083333333,0.183333333,25.06818182,18,1
#yubin_R_&INN_@55_PHONE_TYPE_1325385412625_2592x1944.bmp,2,0.772727273,0,0.1,0.1,25.02631579,21,1
#yubin_R_&INN_@55_PHONE_TYPE_1325385417781_2592x1944.bmp,2,0.772727273,0.05,0.1,0.15,25.02564103,23,1
463_#test_20170512_145540570.jpg,1.5,0.8,0.111111111,0,0.111111111,24.97368421,83,-1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398409402_2592x1944.bmp,1.5,0.785714286,0,0.083333333,0.083333333,24.97368421,22,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_29.bmp,1.285714286,0.6875,0,0.111111111,0.111111111,24.95,220,1
#hulianquan_R_&INN_@38_EYESQUARE2_101.bmp,2,0.803030303,0.188888889,0.1,0.288888889,24.9047619,15,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398385442_2592x1944.bmp,1.5,0.771428571,0.055555556,0,0.055555556,24.86842105,21,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398389098_2592x1944.bmp,1.5,0.757142857,0.111111111,0,0.111111111,24.81578947,21,1
#yubin_R_&INN_@42_PHONE_TYPE_1325385129952_2592x1944.bmp,1,0.890625,0,0.071428571,0.071428571,24.77777778,92,1
#yubin_R_&INN_@44_PHONE_TYPE_1325385171390_2592x1944.bmp,2.2,0.625,0.5,0.454545455,0.954545455,24.75,10,-1
#hulianquan_R_&INN_@38_EYESQUARE2_92.bmp,2,0.803030303,0.25,0,0.25,24.72093023,23,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_46.bmp,1.5,0.785714286,0,0,0,24.71052632,222,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398388312_2592x1944.bmp,1.5,0.771428571,0,0,0,24.71052632,17,1
#yubin_R_&INN_@54_PHONE_TYPE_1325385388559_2592x1944.bmp,1.666666667,0.675324675,0.05,0.083333333,0.133333333,24.7,26,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_84.bmp,1.8,0.883333333,0,0.055555556,0.055555556,24.66666667,219,1
#yubin_R_&INN_@32_EYESQUARE2_44.bmp,1.142857143,0.791666667,0.142857143,0.125,0.267857143,24.65789474,150,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398410601_2592x1944.bmp,1.5,0.757142857,0.055555556,0,0.055555556,24.65789474,22,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398408184_2592x1944.bmp,1.666666667,0.675324675,0.05,0.083333333,0.133333333,24.65,23,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_26.bmp,1.333333333,0.904761905,0.083333333,0.0625,0.145833333,24.61111111,219,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_60.bmp,1.5,0.785714286,0.083333333,0.055555556,0.138888889,24.60526316,214,1
#yubin_R_&INN_@42_PHONE_TYPE_1325385119115_2592x1944.bmp,1.142857143,0.791666667,0.071428571,0.0625,0.133928571,24.60526316,93,1
#yubin_R_&INN_@50_PHONE_TYPE_1325385311191_2592x1944.bmp,2,0.757575758,0,0.1,0.1,24.58139535,12,1
#hulianquan_R_&INN_@38_EYESQUARE2_78.bmp,1.666666667,0.662337662,0.15,0,0.15,24.55813953,23,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398389241_2592x1944.bmp,1.5,0.757142857,0.055555556,0,0.055555556,24.55263158,18,1
#yubin_R_&INN_@55_PHONE_TYPE_1325385424537_2592x1944.bmp,1.666666667,0.675324675,0,0,0,24.54761905,25,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_32.bmp,1.5,0.785714286,0.083333333,0,0.083333333,24.5,216,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_33.bmp,1.5,0.771428571,0.083333333,0,0.083333333,24.5,207,1
#yubin_R_&INN_@40_PHONE_TYPE_1325385077836_2592x1944.bmp,1.142857143,0.777777778,0.375,0.214285714,0.589285714,24.5,132,1
#hulianquan_R_&INN_@38_EYESQUARE2_97.bmp,1.666666667,0.675324675,0.15,0,0.15,24.43478261,15,1
#yubin_R_&INN_@52_PHONE_TYPE_1325385340610_2592x1944.bmp,2.75,0.766666667,0.168831169,0.375,0.543831169,24.43181818,14,1
52_#Test_$_&INN_@30_PHONE_TYPE_1325376247114_2592x1944.bmp,1.666666667,0.649350649,0.05,0.083333333,0.133333333,24.4047619,16,1
#yubin_R_&INN_@34_EYESQUARE2_67.bmp,1.142857143,0.777777778,0.071428571,0.1875,0.258928571,24.39473684,3,1
#hulianquan_R_&INN_@38_EYESQUARE2_76.bmp,2,0.787878788,0.175,0.1,0.275,24.38636364,22,1
#lulongfei_R_&INN_@30_EYESQUARE2_3.bmp,1.5,0.771428571,0.166666667,0.055555556,0.222222222,24.34210526,214,1
#yubin_R_&INN_@32_EYESQUARE2_36.bmp,1.142857143,0.777777778,0.071428571,0.0625,0.133928571,24.34210526,145,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398407342_2592x1944.bmp,1.5,0.742857143,0.111111111,0.083333333,0.194444444,24.34210526,21,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398388981_2592x1944.bmp,1.5,0.757142857,0,0.083333333,0.083333333,24.34210526,12,1
#hulianquan_R_&INN_@38_EYESQUARE2_110.bmp,2,0.772727273,0.278571429,0.1,0.378571429,24.34090909,19,1
#yubin_R_&INN_@42_PHONE_TYPE_1325385126282_2592x1944.bmp,1,0.875,0.142857143,0.142857143,0.285714286,24.33333333,102,1
#yubin_R_&INN_@55_PHONE_TYPE_1325385412486_2592x1944.bmp,1.5,0.728571429,0.055555556,0.083333333,0.138888889,24.25641026,23,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398386116_2592x1944.bmp,1.5,0.757142857,0,0.083333333,0.083333333,24.25,21,1
#hulianquan_R_&INN_@38_EYESQUARE2_99.bmp,2,0.772727273,0.178571429,0,0.178571429,24.23255814,19,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_27.bmp,1.333333333,0.888888889,0.083333333,0,0.083333333,24.22222222,222,1
#yubin_R_&INN_@32_EYESQUARE2_70.bmp,1,0.875,0.071428571,0.071428571,0.142857143,24.22222222,130,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398407062_2592x1944.bmp,1.5,0.757142857,0.055555556,0,0.055555556,24.18421053,24,1
493_#test_20170512_145555482.jpg,1.8,0.85,0.333333333,0.2,0.533333333,24.16666667,143,-1
#hulianquan_R_&INN_@32_EYESQUARE2_77.bmp,1.142857143,0.763888889,0.142857143,0.1875,0.330357143,24.13157895,95,1
#hulianquan_R_&INN_@38_EYESQUARE2_66.bmp,1.666666667,0.649350649,0.125,0,0.125,24.12765957,23,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398411849_2592x1944.bmp,1.666666667,0.649350649,0.1,0.083333333,0.183333333,24.1,21,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_82.bmp,1.5,0.757142857,0.166666667,0.055555556,0.222222222,24.07894737,214,1
72_#Test_$_&INN_@30_PHONE_TYPE_1325376250558_2592x1944.bmp,2,0.727272727,0.35,0.3,0.65,24.07894737,17,-1
#yubin_R_&INN_@54_PHONE_TYPE_1325385384294_2592x1944.bmp,1.666666667,0.636363636,0,0.083333333,0.083333333,24.05,29,1
#Test_R_&INN_@30_PHONE_TYPE_1325376321333_2592x1944.bmp,2,0.681818182,0,0.1,0.1,24.02631579,36,-1
428_#Test_$_&INN_@30_PHONE_TYPE_1325376321333_2592x1944.bmp,2,0.681818182,0,0.1,0.1,24.02631579,36,-1
#zhaiboyang_L_&INN_@32_EYESQUARE2_82.bmp,1.5,0.757142857,0.083333333,0.055555556,0.138888889,24.02631579,0,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_71.bmp,1.8,0.85,0.1,0,0.1,24,226,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_85.bmp,1.8,0.85,0.1,0,0.1,24,220,1
#yubin_R_&INN_@42_PHONE_TYPE_1325385120582_2592x1944.bmp,1,0.859375,0.071428571,0.142857143,0.214285714,24,15,1
#hulianquan_R_&INN_@38_EYESQUARE2_95.bmp,2,0.742424242,0.188888889,0,0.188888889,23.92682927,22,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398411519_2592x1944.bmp,1.5,0.728571429,0.111111111,0,0.111111111,23.92105263,20,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_47.bmp,1.8,0.85,0,0.055555556,0.055555556,23.88888889,227,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_59.bmp,1.8,0.85,0.2,0.055555556,0.255555556,23.88888889,218,1
#yubin_R_&INN_@32_EYESQUARE2_27.bmp,1.333333333,0.873015873,0,0,0,23.88888889,145,1
#yubin_R_&INN_@54_PHONE_TYPE_1325385387477_2592x1944.bmp,1.5,0.728571429,0,0.083333333,0.083333333,23.86842105,24,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398388470_2592x1944.bmp,1.8,0.833333333,0.044444444,0,0.044444444,23.86842105,22,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_57.bmp,1.8,0.85,0.1,0,0.1,23.83333333,227,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_36.bmp,1.333333333,0.873015873,0.083333333,0.0625,0.145833333,23.83333333,215,1
#yubin_R_&INN_@32_EYESQUARE2_23.bmp,1.333333333,0.873015873,0,0,0,23.83333333,149,1
993_#test_20170512_145751865.jpg,4,0.519230769,0.708333333,0.5,1.208333333,23.81578947,224,-1
#zhaiboyang_R_&INN_@30_EYESQUARE2_63.bmp,1.5,0.757142857,0.083333333,0,0.083333333,23.81578947,211,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_77.bmp,1.5,0.742857143,0.083333333,0.055555556,0.138888889,23.81578947,-1,1
#yubin_R_&INN_@42_PHONE_TYPE_1325385129825_2592x1944.bmp,1,0.679012346,0,0.0625,0.0625,23.8,97,1
#hulianquan_R_&INN_@38_EYESQUARE2_77.bmp,2,0.757575758,0.178571429,0,0.178571429,23.79545455,22,1
#hulianquan_R_&INN_@38_EYESQUARE2_1.bmp,1.666666667,0.649350649,0.05,0,0.05,23.79545455,19,1
#yubin_R_&INN_@55_PHONE_TYPE_1325385412299_2592x1944.bmp,1.5,0.714285714,0,0,0,23.79487179,19,1
#hulianquan_R_&INN_@52_PHONE_TYPE_1325398361580_2592x1944.bmp,2,0.742424242,0.157142857,0,0.157142857,23.73170732,13,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_17.bmp,1.5,0.742857143,0.083333333,0.111111111,0.194444444,23.65789474,209,1
#hulianquan_R_&INN_@34_EYESQUARE2_73.bmp,1.142857143,0.75,0,0.0625,0.0625,23.65789474,85,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_74.bmp,1.5,0.742857143,0,0,0,23.65789474,1,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398388182_2592x1944.bmp,1.8,0.816666667,0.222222222,0.1,0.322222222,23.61111111,16,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_68.bmp,1.333333333,0.857142857,0.083333333,0.125,0.208333333,23.61111111,0,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398387307_2592x1944.bmp,1.5,0.728571429,0.055555556,0,0.055555556,23.60526316,17,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_73.bmp,1.8,0.833333333,0.1,0.055555556,0.155555556,23.55555556,226,1
#yubin_R_&INN_@30_EYESQUARE2_54.bmp,1.333333333,0.857142857,0.083333333,0.0625,0.145833333,23.55555556,218,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_31.bmp,1.333333333,0.857142857,0,0.0625,0.0625,23.5,216,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398387173_2592x1944.bmp,1.5,0.7,0.055555556,0.083333333,0.138888889,23.44736842,20,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_70.bmp,1.8,0.833333333,0,0,0,23.44444444,225,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_80.bmp,1.8,0.833333333,0.1,0.055555556,0.155555556,23.44444444,221,1
#yubin_R_&INN_@52_PHONE_TYPE_1325385337354_2592x1944.bmp,2.75,0.7,0.068181818,0.125,0.193181818,23.42222222,25,1
#yubin_R_&INN_@54_PHONE_TYPE_1325385370854_2592x1944.bmp,2,0.712121212,0.46,0,0.46,23.41463415,14,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_49.bmp,1.5,0.728571429,0.083333333,0.166666667,0.25,23.39473684,220,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398386716_2592x1944.bmp,1.8,0.816666667,0.277777778,0.1,0.377777778,23.35135135,18,1
#hulianquan_R_&INN_@54_PHONE_TYPE_1325398391251_2592x1944.bmp,1.5,0.7,0.055555556,0.083333333,0.138888889,23.35,17,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_34.bmp,1.333333333,0.841269841,0.083333333,0.125,0.208333333,23.33333333,219,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_83.bmp,1.8,0.816666667,0.1,0,0.1,23.33333333,217,1
464_#test_20170512_145541099.jpg,1.333333333,0.841269841,0,0,0,23.27777778,26,-1
#yubin_R_&INN_@32_EYESQUARE2_63.bmp,1.142857143,0.736111111,0.071428571,0.0625,0.133928571,23.23684211,1,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_38.bmp,1.8,0.816666667,0.1,0.111111111,0.211111111,23.22222222,217,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_83.bmp,1.333333333,0.841269841,0,0.125,0.125,23.22222222,145,1
#yubin_R_&INN_@32_EYESQUARE2_59.bmp,1.333333333,0.841269841,0.083333333,0.0625,0.145833333,23.16666667,172,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_55.bmp,1.8,0.816666667,0,0.055555556,0.055555556,23.11111111,241,1
#yubin_R_&INN_@30_EYESQUARE2_50.bmp,1.333333333,0.841269841,0.166666667,0.125,0.291666667,23.11111111,186,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_79.bmp,1.333333333,0.841269841,0,0,0,23.11111111,0,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_1.bmp,1.5,0.714285714,0,0.055555556,0.055555556,23.07894737,210,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_76.bmp,1.8,0.8,0.2,0,0.2,23.05555556,217,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_72.bmp,1.8,0.8,0.1,0.055555556,0.155555556,23.05555556,0,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_89.bmp,1.5,0.714285714,0.083333333,0.055555556,0.138888889,23.02631579,228,1
#yubin_R_&INN_@50_PHONE_TYPE_1325385310200_2592x1944.bmp,2,0.621212121,0.13,0.3,0.43,23,16,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_50.bmp,1.8,0.8,0,0.111111111,0.111111111,22.94444444,-1,1
#yubin_R_&INN_@30_EYESQUARE2_53.bmp,1.8,0.8,0.2,0.111111111,0.311111111,22.88888889,213,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_41.bmp,1.8,0.8,0.2,0,0.2,22.88888889,206,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_1.bmp,1.333333333,0.825396825,0.083333333,0.0625,0.145833333,22.88888889,152,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_62.bmp,1.333333333,0.825396825,0.083333333,0.0625,0.145833333,22.83333333,218,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_40.bmp,1.8,0.8,0.1,0.055555556,0.155555556,22.83333333,212,1
#hulianquan_L_&INN_@40_EYESQUARE2_7.bmp,2.5,0.781818182,0.278571429,0.125,0.403571429,22.76923077,13,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_65.bmp,1.6,0.925925926,0.1,0.0625,0.1625,22.73529412,217,1
#yubin_R_&INN_@32_EYESQUARE2_68.bmp,1.166666667,0.928571429,0,0,0,22.73529412,158,1
461_#test_20170512_145540378.jpg,2.25,0.92,0.055555556,0.25,0.305555556,22.73529412,54,-1
#yubin_R_&INN_@30_EYESQUARE2_34.bmp,1.6,0.925925926,0,0.0625,0.0625,22.73529412,20,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_18.bmp,1.6,0.925925926,0.1,0,0.1,22.73529412,9,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_69.bmp,1.333333333,0.825396825,0,0.0625,0.0625,22.72222222,224,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_58.bmp,1.333333333,0.825396825,0,0.0625,0.0625,22.72222222,220,1
#yubin_R_&INN_@40_PHONE_TYPE_1325385068161_2592x1944.bmp,1,0.796875,0.214285714,0.142857143,0.357142857,22.72222222,164,1
#hulianquan_R_&INN_@32_EYESQUARE2_76.bmp,1.333333333,0.825396825,0.166666667,0.0625,0.229166667,22.72222222,20,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_80.bmp,1.333333333,0.825396825,0,0.0625,0.0625,22.72222222,-1,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_48.bmp,1.333333333,0.80952381,0.083333333,0.0625,0.145833333,22.66666667,216,1
#yubin_R_&INN_@32_EYESQUARE2_39.bmp,1.333333333,0.825396825,0.083333333,0,0.083333333,22.66666667,178,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_52.bmp,1.5,0.685714286,0.083333333,0.111111111,0.194444444,22.65789474,2,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_71.bmp,1.333333333,0.80952381,0.166666667,0.0625,0.229166667,22.61111111,0,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_31.bmp,1.8,0.783333333,0.1,0,0.1,22.55555556,-1,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_61.bmp,1.333333333,0.80952381,0.083333333,0.0625,0.145833333,22.5,218,1
#yubin_R_&INN_@32_EYESQUARE2_64.bmp,1.333333333,0.80952381,0.083333333,0.0625,0.145833333,22.44444444,138,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_64.bmp,1.333333333,0.80952381,0,0.0625,0.0625,22.44444444,0,1
#yubin_R_&INN_@32_EYESQUARE2_69.bmp,1.166666667,0.910714286,0.166666667,0.142857143,0.30952381,22.44117647,143,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_74.bmp,1.333333333,0.80952381,0,0,0,22.38888889,221,1
#yubin_R_&INN_@32_EYESQUARE2_58.bmp,1.333333333,0.80952381,0,0,0,22.38888889,147,1
#yubin_R_&INN_@36_EYESQUARE2_58.bmp,1,0.78125,0.142857143,0.142857143,0.285714286,22.38888889,3,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_70.bmp,1.333333333,0.793650794,0.166666667,0.125,0.291666667,22.38888889,1,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_50.bmp,1.6,0.907407407,0,0.0625,0.0625,22.38235294,225,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_52.bmp,1.6,0.907407407,0.1,0.125,0.225,22.38235294,221,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_77.bmp,1.6,0.907407407,0.1,0.125,0.225,22.38235294,219,1
#yubin_R_&INN_@55_PHONE_TYPE_1325385411291_2592x1944.bmp,1.8,0.75,0.148148148,0,0.148148148,22.35135135,28,1
#yubin_R_&INN_@32_EYESQUARE2_21.bmp,1.333333333,0.80952381,0,0,0,22.33333333,158,1
#yubin_R_&INN_@32_EYESQUARE2_40.bmp,1.333333333,0.80952381,0,0,0,22.33333333,148,1
#yubin_R_&INN_@30_EYESQUARE2_2.bmp,1.6,0.907407407,0.2,0.125,0.325,22.32352941,214,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398412181_2592x1944.bmp,1.8,0.75,0.055555556,0.1,0.155555556,22.27777778,18,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_78.bmp,1.333333333,0.793650794,0.083333333,0,0.083333333,22.22222222,226,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_75.bmp,1.333333333,0.793650794,0.166666667,0,0.166666667,22.22222222,145,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_51.bmp,1.6,0.888888889,0,0.0625,0.0625,22.20588235,0,1
#lulongfei_R_&INN_@30_EYESQUARE2_1.bmp,1.333333333,0.793650794,0.083333333,0.0625,0.145833333,22.16666667,232,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_53.bmp,1.333333333,0.793650794,0,0.0625,0.0625,22.16666667,0,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_3.bmp,1.6,0.888888889,0,0,0,22.02941176,200,1
#yubin_R_&INN_@32_EYESQUARE2_4.bmp,1.166666667,0.892857143,0.083333333,0.142857143,0.226190476,22.02941176,161,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_66.bmp,1.6,0.888888889,0.1,0.0625,0.1625,22.02941176,0,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_69.bmp,1.6,0.888888889,0.1,0.0625,0.1625,22.02941176,0,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_73.bmp,1.6,0.888888889,0.1,0.0625,0.1625,22.02941176,0,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_81.bmp,1.6,0.888888889,0.2,0.0625,0.2625,22.02941176,0,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_72.bmp,1.333333333,0.793650794,0.083333333,0,0.083333333,22,223,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_39.bmp,1.333333333,0.793650794,0.083333333,0,0.083333333,22,217,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_37.bmp,1.333333333,0.793650794,0.083333333,0,0.083333333,22,215,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_9.bmp,1.6,0.888888889,0,0,0,21.97058824,199,1
#hulianquan_R_&INN_@32_EYESQUARE2_75.bmp,1.166666667,0.892857143,0,0.142857143,0.142857143,21.97058824,24,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_67.bmp,1.6,0.888888889,0,0,0,21.97058824,0,1
#yubin_R_&INN_@32_EYESQUARE2_3.bmp,1.333333333,0.793650794,0.083333333,0,0.083333333,21.94444444,152,1
#yubin_R_&INN_@36_EYESQUARE2_26.bmp,1,0.765625,0.142857143,0.214285714,0.357142857,21.94444444,62,1
#hulianquan_R_&INN_@55_PHONE_TYPE_1325398411996_2592x1944.bmp,1.8,0.75,0,0.2,0.2,21.94444444,20,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_87.bmp,1.6,0.888888889,0.1,0.0625,0.1625,21.91176471,218,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_42.bmp,1.6,0.888888889,0.1,0.0625,0.1625,21.91176471,209,1
#hulianquan_R_&INN_@32_EYESQUARE2_74.bmp,1.166666667,0.892857143,0.083333333,0.071428571,0.154761905,21.91176471,103,1
924_#test_20170512_145747338.jpg,5.5,0.777777778,0,0,0,21.91176471,12,-1
#yubin_R_&INN_@32_EYESQUARE2_24.bmp,1.333333333,0.777777778,0,0.125,0.125,21.88888889,152,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_43.bmp,1.333333333,0.777777778,0.083333333,0,0.083333333,21.83333333,209,1
#yubin_R_&INN_@32_EYESQUARE2_29.bmp,1.333333333,0.777777778,0,0,0,21.77777778,124,1
#yubin_R_&INN_@42_PHONE_TYPE_1325385118977_2592x1944.bmp,1,0.765625,0,0.071428571,0.071428571,21.77777778,10,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_86.bmp,1.6,0.87037037,0,0.0625,0.0625,21.73529412,220,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_59.bmp,1.6,0.87037037,0.1,0.125,0.225,21.73529412,1,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_36.bmp,1.6,0.87037037,0.1,0.125,0.225,21.73529412,0,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_76.bmp,1.333333333,0.777777778,0.083333333,0.0625,0.145833333,21.72222222,-1,1
#yubin_R_&INN_@32_EYESQUARE2_10.bmp,1.166666667,0.875,0,0.071428571,0.071428571,21.67647059,135,1
#yubin_R_&INN_@50_PHONE_TYPE_1325385311338_2592x1944.bmp,2.5,0.745454545,0.15,0,0.15,21.66666667,15,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_54.bmp,1.6,0.87037037,0,0.0625,0.0625,21.61764706,230,1
#zhaiboyang_R_&INN_@30_EYESQUARE2_64.bmp,1.6,0.87037037,0.1,0.0625,0.1625,21.61764706,220,1
#yubin_R_&INN_@42_PHONE_TYPE_1325385122670_2592x1944.bmp,1.166666667,0.875,0,0.071428571,0.071428571,21.61764706,95,1
#zhaiboyang_L_&INN_@32_EYESQUARE2_56.bmp,1.6,0.87037037,0.1,0,0.1,21.61764706,0,1
